condition_id	chromosome	locked_orientation	locked_pairing	rho_A_mat	locked_rho_A_mat	absdiff_rho_A_mat	rho_A_pat	locked_rho_A_pat	absdiff_rho_A_pat	rho_B_mat	locked_rho_B_mat	absdiff_rho_B_mat	rho_B_pat	locked_rho_B_pat	absdiff_rho_B_pat	matched	locked_matched	absdiff_matched	cross	locked_cross	absdiff_cross	contrast	locked_contrast	absdiff_contrast	matched_ref1	locked_matched_ref1	absdiff_matched_ref1	matched_ref2	locked_matched_ref2	absdiff_matched_ref2	margin_mat	locked_margin_mat	absdiff_margin_mat	margin_pat	locked_margin_pat	absdiff_margin_pat	minmargin	locked_minmargin	absdiff_minmargin
C0-bundle2	chr19	swapped	cross	0.16523479863271953	0.16523479863271956	2.7755575615628914e-17	0.36088461432535995	0.36088461432535995	0.0	0.3983579954028543	0.3983579954028543	0.0	0.4791456477542626	0.47914564775426266	5.551115123125783e-17	0.37962130486410717	0.37962130486410717	0.0	0.32219022319349105	0.3221902231934911	5.551115123125783e-17	0.05743108167061611	0.05743108167061606	5.551115123125783e-17	0.3983579954028543	0.3983579954028543	0.0	0.36088461432535995	0.36088461432535995	0.0	-0.08078765235140828	-0.08078765235140833	5.551115123125783e-17	0.19564981569264042	0.1956498156926404	2.7755575615628914e-17	-0.08078765235140828	-0.08078765235140833	5.551115123125783e-17
C0-bundle2	chrX	swapped	cross	0.595780127411267	0.5957801274112668	1.1102230246251565e-16	0.5012987489913273	0.5012987489913273	0.0	0.5819075279056908	0.5819075279056907	1.1102230246251565e-16	0.39379457431907	0.39379457431906995	5.551115123125783e-17	0.541603138448509	0.5416031384485089	1.1102230246251565e-16	0.49478735086516845	0.4947873508651684	5.551115123125783e-17	0.046815787583340596	0.04681578758334054	5.551115123125783e-17	0.5819075279056908	0.5819075279056907	1.1102230246251565e-16	0.5012987489913273	0.5012987489913273	0.0	0.18811295358662078	0.18811295358662072	5.551115123125783e-17	-0.09448137841993964	-0.09448137841993953	1.1102230246251565e-16	-0.09448137841993964	-0.09448137841993953	1.1102230246251565e-16
C0-bundle3	chr1	direct	direct	0.5279165533383924	0.5279165533383923	1.1102230246251565e-16	0.5173289795569901	0.5173289795569901	0.0	0.5292665470553561	0.5292665470553561	0.0	0.6342540758170094	0.6342540758170093	1.1102230246251565e-16	0.5810853145777009	0.5810853145777009	0.0	0.5232977633061731	0.5232977633061731	0.0	0.05778755127152779	0.05778755127152779	0.0	0.5279165533383924	0.5279165533383923	1.1102230246251565e-16	0.6342540758170094	0.6342540758170093	1.1102230246251565e-16	0.010587573781402293	0.010587573781402182	1.1102230246251565e-16	0.10498752876165329	0.10498752876165318	1.1102230246251565e-16	0.010587573781402293	0.010587573781402182	1.1102230246251565e-16
C0-bundle3	chr2	swapped	cross	0.39271170117513515	0.39271170117513526	1.1102230246251565e-16	0.5314719966822058	0.5314719966822058	0.0	0.5905948770912848	0.5905948770912849	1.1102230246251565e-16	0.45985650994063776	0.4598565099406379	1.6653345369377348e-16	0.5610334368867453	0.5610334368867453	0.0	0.42628410555788643	0.4262841055578866	1.6653345369377348e-16	0.1347493313288589	0.13474933132885875	1.6653345369377348e-16	0.5905948770912848	0.5905948770912849	1.1102230246251565e-16	0.5314719966822058	0.5314719966822058	0.0	0.13073836715064702	0.13073836715064696	5.551115123125783e-17	0.13876029550707064	0.13876029550707053	1.1102230246251565e-16	0.13073836715064702	0.13073836715064696	5.551115123125783e-17
C0-bundle3	chr3	swapped	cross	0.24643710842839064	0.2464371084283907	5.551115123125783e-17	0.6231045146493653	0.6231045146493654	1.1102230246251565e-16	0.45176767703896703	0.45176767703896714	1.1102230246251565e-16	0.36847092700081174	0.3684709270008118	5.551115123125783e-17	0.5374360958441662	0.5374360958441663	1.1102230246251565e-16	0.3074540177146012	0.30745401771460124	5.551115123125783e-17	0.229982078129565	0.22998207812956506	5.551115123125783e-17	0.45176767703896703	0.45176767703896714	1.1102230246251565e-16	0.6231045146493653	0.6231045146493654	1.1102230246251565e-16	0.08329675003815529	0.08329675003815534	5.551115123125783e-17	0.3766674062209747	0.3766674062209747	0.0	0.08329675003815529	0.08329675003815534	5.551115123125783e-17
C0-bundle3	chr4	swapped	cross	0.44204272236581194	0.44204272236581205	1.1102230246251565e-16	0.44111210687156027	0.44111210687156044	1.6653345369377348e-16	0.6719384122754276	0.6719384122754277	1.1102230246251565e-16	0.5549681440277588	0.554968144027759	1.1102230246251565e-16	0.556525259573494	0.5565252595734941	1.1102230246251565e-16	0.4985054331967854	0.49850543319678553	1.1102230246251565e-16	0.05801982637670855	0.05801982637670855	0.0	0.6719384122754276	0.6719384122754277	1.1102230246251565e-16	0.44111210687156027	0.44111210687156044	1.6653345369377348e-16	0.11697026824766876	0.11697026824766876	0.0	-0.0009306154942516631	-0.0009306154942516076	5.551115123125783e-17	-0.0009306154942516631	-0.0009306154942516076	5.551115123125783e-17
C0-bundle3	chr5	direct	direct	0.5594402044500087	0.5594402044500087	0.0	0.5751583180097679	0.5751583180097679	0.0	0.5778560073727879	0.5778560073727879	0.0	0.6092953725656763	0.6092953725656763	0.0	0.5843677885078425	0.5843677885078425	0.0	0.5765071626912779	0.5765071626912779	0.0	0.00786062581656466	0.00786062581656466	0.0	0.5594402044500087	0.5594402044500087	0.0	0.6092953725656763	0.6092953725656763	0.0	-0.01571811355975916	-0.01571811355975916	0.0	0.03143936519288848	0.03143936519288848	0.0	-0.01571811355975916	-0.01571811355975916	0.0
C0-bundle3	chr6	swapped	cross	0.23927901938914908	0.23927901938914908	0.0	0.17682749420662552	0.17682749420662552	0.0	0.4578251728600983	0.45782517286009833	5.551115123125783e-17	0.358216200805273	0.358216200805273	0.0	0.3173263335333619	0.3173263335333619	0.0	0.29874761009721107	0.29874761009721107	0.0	0.018578723436150857	0.018578723436150857	0.0	0.4578251728600983	0.45782517286009833	5.551115123125783e-17	0.17682749420662552	0.17682749420662552	0.0	0.09960897205482527	0.09960897205482533	5.551115123125783e-17	-0.06245152518252356	-0.06245152518252356	0.0	-0.06245152518252356	-0.06245152518252356	0.0
C0-bundle3	chr7	direct	direct	0.3736379841359171	0.37363798413591703	5.551115123125783e-17	0.42155532058809486	0.42155532058809486	0.0	0.3015335456645364	0.3015335456645364	0.0	0.36054058417767226	0.36054058417767226	0.0	0.36708928415679465	0.36708928415679465	0.0	0.3615444331263156	0.3615444331263156	0.0	0.0055448510304790255	0.0055448510304790255	0.0	0.3736379841359171	0.37363798413591703	5.551115123125783e-17	0.36054058417767226	0.36054058417767226	0.0	-0.04791733645217777	-0.04791733645217783	5.551115123125783e-17	0.05900703851313588	0.05900703851313588	0.0	-0.04791733645217777	-0.04791733645217783	5.551115123125783e-17
C0-bundle3	chr8	direct	direct	0.4184253261455597	0.41842532614555966	5.551115123125783e-17	0.5377237063126545	0.5377237063126545	0.0	0.3468464611263302	0.3468464611263302	0.0	0.7034012475503473	0.7034012475503473	0.0	0.5609132868479535	0.5609132868479535	0.0	0.4422850837194924	0.4422850837194924	0.0	0.11862820312846112	0.11862820312846112	0.0	0.4184253261455597	0.41842532614555966	5.551115123125783e-17	0.7034012475503473	0.7034012475503473	0.0	-0.11929838016709482	-0.11929838016709488	5.551115123125783e-17	0.35655478642401706	0.35655478642401706	0.0	-0.11929838016709482	-0.11929838016709488	5.551115123125783e-17
C0-bundle3	chr9	direct	direct	0.40165544731005287	0.40165544731005276	1.1102230246251565e-16	0.48202064039135567	0.48202064039135556	1.1102230246251565e-16	0.3752216780622875	0.3752216780622875	0.0	0.4702389203293497	0.4702389203293496	1.1102230246251565e-16	0.4359471838197013	0.4359471838197012	1.1102230246251565e-16	0.4286211592268216	0.42862115922682154	5.551115123125783e-17	0.007326024592879732	0.007326024592879676	5.551115123125783e-17	0.40165544731005287	0.40165544731005276	1.1102230246251565e-16	0.4702389203293497	0.4702389203293496	1.1102230246251565e-16	-0.0803651930813028	-0.0803651930813028	0.0	0.09501724226706221	0.0950172422670621	1.1102230246251565e-16	-0.0803651930813028	-0.0803651930813028	0.0
C0-bundle3	chr10	swapped	cross	0.21030486131319792	0.21030486131319795	2.7755575615628914e-17	0.347779512717941	0.34777951271794105	5.551115123125783e-17	0.6138744980719544	0.6138744980719545	1.1102230246251565e-16	0.5160974352558393	0.5160974352558394	1.1102230246251565e-16	0.4808270053949477	0.48082700539494777	5.551115123125783e-17	0.3632011482845186	0.36320114828451866	5.551115123125783e-17	0.11762585711042911	0.11762585711042911	0.0	0.6138744980719544	0.6138744980719545	1.1102230246251565e-16	0.347779512717941	0.34777951271794105	5.551115123125783e-17	0.09777706281611509	0.09777706281611509	0.0	0.13747465140474308	0.1374746514047431	2.7755575615628914e-17	0.09777706281611509	0.09777706281611509	0.0
C0-bundle3	chr11	swapped	cross	0.566962878960438	0.5669628789604378	1.1102230246251565e-16	0.7088948245877629	0.7088948245877629	0.0	0.6354056962802359	0.6354056962802358	1.1102230246251565e-16	0.4337755242040677	0.4337755242040676	5.551115123125783e-17	0.6721502604339994	0.6721502604339993	1.1102230246251565e-16	0.5003692015822528	0.5003692015822527	1.1102230246251565e-16	0.17178105885174655	0.17178105885174655	0.0	0.6354056962802359	0.6354056962802358	1.1102230246251565e-16	0.7088948245877629	0.7088948245877629	0.0	0.20163017207616823	0.20163017207616818	5.551115123125783e-17	0.14193194562732492	0.14193194562732503	1.1102230246251565e-16	0.14193194562732492	0.14193194562732503	1.1102230246251565e-16
C0-bundle3	chr12	direct	direct	0.2535919778130181	0.2535919778130182	5.551115123125783e-17	0.3167156383006705	0.31671563830067057	5.551115123125783e-17	0.22984972636361023	0.22984972636361026	2.7755575615628914e-17	0.3283043325548727	0.3283043325548727	0.0	0.2909481551839454	0.29094815518394546	5.551115123125783e-17	0.27328268233214037	0.2732826823321404	5.551115123125783e-17	0.01766547285180503	0.01766547285180503	0.0	0.2535919778130181	0.2535919778130182	5.551115123125783e-17	0.3283043325548727	0.3283043325548727	0.0	-0.06312366048765239	-0.06312366048765239	0.0	0.09845460619126245	0.09845460619126242	2.7755575615628914e-17	-0.06312366048765239	-0.06312366048765239	0.0
C0-bundle3	chr13	direct	direct	0.444719406625598	0.444719406625598	0.0	0.43759681879950674	0.4375968187995067	5.551115123125783e-17	0.5117395577335822	0.5117395577335822	0.0	0.6065629714070663	0.6065629714070663	0.0	0.5256411890163322	0.5256411890163322	0.0	0.47466818826654444	0.47466818826654444	0.0	0.05097300074978772	0.05097300074978772	0.0	0.444719406625598	0.444719406625598	0.0	0.6065629714070663	0.6065629714070663	0.0	0.0071225878260912645	0.00712258782609132	5.551115123125783e-17	0.09482341367348412	0.09482341367348412	0.0	0.0071225878260912645	0.00712258782609132	5.551115123125783e-17
C0-bundle3	chr14	direct	direct	0.47856760213102584	0.47856760213102584	0.0	0.3831378673591804	0.38313786735918043	5.551115123125783e-17	0.3901860866428373	0.3901860866428374	5.551115123125783e-17	0.6203871386115851	0.6203871386115851	0.0	0.5494773703713055	0.5494773703713055	0.0	0.38666197700100885	0.3866619770010089	5.551115123125783e-17	0.16281539337029666	0.1628153933702966	5.551115123125783e-17	0.47856760213102584	0.47856760213102584	0.0	0.6203871386115851	0.6203871386115851	0.0	0.09542973477184546	0.09542973477184541	5.551115123125783e-17	0.2302010519687478	0.23020105196874774	5.551115123125783e-17	0.09542973477184546	0.09542973477184541	5.551115123125783e-17
C0-bundle3	chr15	direct	direct	0.3561636324421001	0.35616363244210003	5.551115123125783e-17	0.24383704221735353	0.24383704221735353	0.0	0.3633094597942121	0.3633094597942121	0.0	0.5809874477096344	0.5809874477096343	1.1102230246251565e-16	0.4685755400758672	0.46857554007586716	5.551115123125783e-17	0.3035732510057828	0.3035732510057828	0.0	0.1650022890700844	0.16500228907008435	5.551115123125783e-17	0.3561636324421001	0.35616363244210003	5.551115123125783e-17	0.5809874477096344	0.5809874477096343	1.1102230246251565e-16	0.11232659022474656	0.1123265902247465	5.551115123125783e-17	0.2176779879154223	0.2176779879154222	1.1102230246251565e-16	0.11232659022474656	0.1123265902247465	5.551115123125783e-17
C0-bundle3	chr16	swapped	cross	0.29759238925281095	0.2975923892528109	5.551115123125783e-17	0.4766279785815634	0.4766279785815633	1.1102230246251565e-16	0.22877310434387	0.22877310434386997	2.7755575615628914e-17	0.21960544428998366	0.21960544428998363	2.7755575615628914e-17	0.3527005414627167	0.3527005414627166	5.551115123125783e-17	0.2585989167713973	0.25859891677139724	5.551115123125783e-17	0.09410162469131939	0.09410162469131939	0.0	0.22877310434387	0.22877310434386997	2.7755575615628914e-17	0.4766279785815634	0.4766279785815633	1.1102230246251565e-16	0.009167660053886334	0.009167660053886334	0.0	0.17903558932875246	0.1790355893287524	5.551115123125783e-17	0.009167660053886334	0.009167660053886334	0.0
C0-bundle3	chr17	swapped	cross	0.09627153152354549	0.0962715315235455	1.3877787807814457e-17	0.3961758518661208	0.39617585186612087	5.551115123125783e-17	0.34630255304924984	0.3463025530492499	5.551115123125783e-17	0.30532766449744636	0.3053276644974464	5.551115123125783e-17	0.3712392024576853	0.3712392024576854	5.551115123125783e-17	0.20079959801049593	0.20079959801049596	2.7755575615628914e-17	0.1704396044471894	0.17043960444718942	2.7755575615628914e-17	0.34630255304924984	0.3463025530492499	5.551115123125783e-17	0.3961758518661208	0.39617585186612087	5.551115123125783e-17	0.04097488855180348	0.04097488855180348	0.0	0.2999043203425753	0.29990432034257536	5.551115123125783e-17	0.04097488855180348	0.04097488855180348	0.0
C0-bundle3	chr18	direct	direct	0.4527411620854206	0.45274116208542053	5.551115123125783e-17	0.16771267920368643	0.16771267920368638	5.551115123125783e-17	0.1969498743697576	0.19694987436975755	5.551115123125783e-17	0.4150435279903006	0.4150435279903005	1.1102230246251565e-16	0.43389234503786056	0.4338923450378605	5.551115123125783e-17	0.182331276786722	0.18233127678672195	5.551115123125783e-17	0.25156106825113855	0.25156106825113855	0.0	0.4527411620854206	0.45274116208542053	5.551115123125783e-17	0.4150435279903006	0.4150435279903005	1.1102230246251565e-16	0.28502848288173416	0.28502848288173416	0.0	0.21809365362054298	0.21809365362054292	5.551115123125783e-17	0.21809365362054298	0.21809365362054292	5.551115123125783e-17
C0-bundle3	chr19	direct	direct	0.22071876280871627	0.22071876280871627	0.0	0.2927165163468212	0.2927165163468213	5.551115123125783e-17	0.32835940123489515	0.3283594012348952	5.551115123125783e-17	0.50696752719277	0.5069675271927699	1.1102230246251565e-16	0.36384314500074316	0.3638431450007431	5.551115123125783e-17	0.3105379587908582	0.3105379587908582	0.0	0.05330518620988495	0.05330518620988489	5.551115123125783e-17	0.22071876280871627	0.22071876280871627	0.0	0.50696752719277	0.5069675271927699	1.1102230246251565e-16	-0.07199775353810495	-0.071997753538105	5.551115123125783e-17	0.1786081259578749	0.17860812595787473	1.6653345369377348e-16	-0.07199775353810495	-0.071997753538105	5.551115123125783e-17
C0-bundle3	chrX	direct	direct	0.642949757916696	0.6429497579166958	1.1102230246251565e-16	0.3996689698567239	0.39966896985672384	5.551115123125783e-17	0.4716590317045704	0.4716590317045703	1.1102230246251565e-16	0.5063954731176397	0.5063954731176395	1.1102230246251565e-16	0.5746726155171678	0.5746726155171678	0.0	0.43566400078064715	0.43566400078064704	1.1102230246251565e-16	0.1390086147365206	0.1390086147365207	1.1102230246251565e-16	0.642949757916696	0.6429497579166958	1.1102230246251565e-16	0.5063954731176397	0.5063954731176395	1.1102230246251565e-16	0.24328078805997205	0.243280788059972	5.551115123125783e-17	0.03473644141306925	0.03473644141306925	0.0	0.03473644141306925	0.03473644141306925	0.0
